Time [s],Packet ID,MOSI,MISO
2.443166,218,@ (0x40),'0' (0x00)
2.443205125,219,'1' (0x01),'14' (0x0E)
2.443211375,219,'0' (0x00),'0' (0x00)
2.443248625,220,'129' (0x81),'14' (0x0E)
2.443255,220,'16' (0x10),'0' (0x00)
2.44329125,221,' (0x27),'14' (0x0E)
2.4432975,221,'0' (0x00),'0' (0x00)
2.443334875,222,' (0x27),'14' (0x0E)
2.443341125,222,'0' (0x00),'16' (0x10)
2.4433785,223,' (0x27),'14' (0x0E)
2.44338475,223,'0' (0x00),'16' (0x10)
2.443422125,224,' (0x27),'14' (0x0E)
2.443428375,224,'0' (0x00),'144' (0x90)
2.443469375,225,$ (0x24),'14' (0x0E)
2.443475625,225,'0' (0x00),'255' (0xFF)
2.443516125,226,'1' (0x01),'14' (0x0E)
2.443522375,226,'0' (0x00),'16' (0x10)
2.4435595,227,'129' (0x81),'14' (0x0E)
2.443566,227,'4' (0x04),'16' (0x10)
2.443615625,228,' (0x27),'14' (0x0E)
2.44362175,228,'0' (0x00),'128' (0x80)
2.443659,229,'165' (0xA5),'14' (0x0E)
2.443665375,229,'0' (0x00),@ (0x40)
2.443699375,230,'128' (0x80),'14' (0x0E)
2.443705625,230,'14' (0x0E),'14' (0x0E)
2.443711875,230,'1' (0x01),'14' (0x0E)
2.44371825,230,7 (0x37),'14' (0x0E)
2.443724375,230,'0' (0x00),'14' (0x0E)
2.443731875,230,L (0x4C),'14' (0x0E)
2.443739125,230,O (0x4F),'14' (0x0E)
2.4437465,230,: (0x3A),'14' (0x0E)
2.44375375,230,8 (0x38),'14' (0x0E)
2.443761125,230,m (0x6D),'14' (0x0E)
2.4437685,230,' ' (0x20),'14' (0x0E)
2.44377575,230,B (0x42),'14' (0x0E)
2.443783125,230,A (0x41),'14' (0x0E)
2.443790375,230,T (0x54),'14' (0x0E)
2.44379775,230,: (0x3A),'14' (0x0E)
2.443805,230,v (0x76),'14' (0x0E)
2.443843125,231,'1' (0x01),'14' (0x0E)
2.443849375,231,'0' (0x00),'4' (0x04)
2.4438865,232,'129' (0x81),'14' (0x0E)
2.443893,232,'12' (0x0C),'4' (0x04)
2.443944875,233,'1' (0x01),'14' (0x0E)
2.443951,233,'0' (0x00),'12' (0x0C)
2.44398825,234,'129' (0x81),'14' (0x0E)
2.443994625,234,'4' (0x04),'12' (0x0C)
2.44403825,235,'1' (0x01),'14' (0x0E)
2.444044375,235,'0' (0x00),'12' (0x0C)
2.444081625,236,'129' (0x81),'14' (0x0E)
2.444088125,236,'0' (0x00),'12' (0x0C)
2.444772625,237,= (0x3D),'14' (0x0E)
2.444778875,237,'0' (0x00),'18' (0x12)
2.444815875,238,'189' (0xBD),'14' (0x0E)
2.444822375,238,'22' (0x16),'18' (0x12)
2.444874,239,( (0x28),'14' (0x0E)
2.44488025,239,'0' (0x00),'0' (0x00)
2.4449175,240,'165' (0xA5),'14' (0x0E)
2.444924,240,@ (0x40),'0' (0x00)
2.444963125,241,'1' (0x01),'14' (0x0E)
2.444969375,241,'0' (0x00),'0' (0x00)
2.4450065,242,'129' (0x81),'14' (0x0E)
2.445013,242,'16' (0x10),'0' (0x00)
2.44504925,243,' (0x27),'14' (0x0E)
2.4450555,243,'0' (0x00),'0' (0x00)
2.445092875,244,' (0x27),'14' (0x0E)
2.445099125,244,'0' (0x00),'16' (0x10)
2.4451365,245,' (0x27),'14' (0x0E)
2.44514275,245,'0' (0x00),'16' (0x10)
2.445180125,246,' (0x27),'14' (0x0E)
2.445186375,246,'0' (0x00),'144' (0x90)
2.445227375,247,$ (0x24),'14' (0x0E)
2.445233625,247,'0' (0x00),'255' (0xFF)
2.445274125,248,'1' (0x01),'14' (0x0E)
2.44528025,248,'0' (0x00),'16' (0x10)
2.4453175,249,'129' (0x81),'14' (0x0E)
2.445323875,249,'4' (0x04),'16' (0x10)
2.4453735,250,' (0x27),'14' (0x0E)
2.44537975,250,'0' (0x00),'128' (0x80)
2.445416875,251,'165' (0xA5),'14' (0x0E)
2.445423375,251,'0' (0x00),@ (0x40)
2.44545725,252,'128' (0x80),'14' (0x0E)
2.445463625,252,'15' (0x0F),'14' (0x0E)
2.44546975,252,'1' (0x01),'15' (0x0F)
2.445476125,252,7 (0x37),'15' (0x0F)
2.445482375,252,'0' (0x00),'15' (0x0F)
2.44548975,252,L (0x4C),'15' (0x0F)
2.445497125,252,O (0x4F),'15' (0x0F)
2.445504375,252,: (0x3A),'15' (0x0F)
2.44551175,252,1 (0x31),'15' (0x0F)
2.445519,252,0 (0x30),'15' (0x0F)
2.445526375,252,m (0x6D),'15' (0x0F)
2.445533625,252,' ' (0x20),'15' (0x0F)
2.445541,252,B (0x42),'15' (0x0F)
2.44554825,252,A (0x41),'15' (0x0F)
2.445555625,252,T (0x54),'15' (0x0F)
2.445563,252,: (0x3A),'15' (0x0F)
2.44557025,252,v (0x76),'15' (0x0F)
2.445608375,253,'1' (0x01),'15' (0x0F)
2.445614625,253,'0' (0x00),'4' (0x04)
2.44565175,254,'129' (0x81),'15' (0x0F)
2.44565825,254,'12' (0x0C),'4' (0x04)
2.445710125,255,'1' (0x01),'15' (0x0F)
2.44571625,255,'0' (0x00),'12' (0x0C)
2.4457535,256,'129' (0x81),'15' (0x0F)
2.445759875,256,'4' (0x04),'12' (0x0C)
2.445803375,257,'1' (0x01),'15' (0x0F)
2.445809625,257,'0' (0x00),'12' (0x0C)
2.44584675,258,'129' (0x81),'15' (0x0F)
2.44585325,258,'0' (0x00),'12' (0x0C)
2.4465385,259,= (0x3D),'15' (0x0F)
2.44654475,259,'0' (0x00),'18' (0x12)
2.44658175,260,'189' (0xBD),'15' (0x0F)
2.44658825,260,'22' (0x16),'18' (0x12)
2.446639875,261,( (0x28),'15' (0x0F)
2.446646125,261,'0' (0x00),'0' (0x00)
2.446683375,262,'165' (0xA5),'15' (0x0F)
2.446689875,262,@ (0x40),'0' (0x00)
2.446729,263,'1' (0x01),'15' (0x0F)
2.446735125,263,'0' (0x00),'0' (0x00)
2.446772375,264,'129' (0x81),'15' (0x0F)
2.44677875,264,'16' (0x10),'0' (0x00)
2.446815,265,' (0x27),'15' (0x0F)
2.44682125,265,'0' (0x00),'0' (0x00)
2.446858625,266,' (0x27),'15' (0x0F)
2.446864875,266,'0' (0x00),'16' (0x10)
2.44690225,267,' (0x27),'15' (0x0F)
2.4469085,267,'0' (0x00),'16' (0x10)
2.446945875,268,' (0x27),'15' (0x0F)
2.446952125,268,'0' (0x00),'144' (0x90)
2.446993125,269,$ (0x24),'15' (0x0F)
2.446999375,269,'0' (0x00),'255' (0xFF)
2.447039875,270,'1' (0x01),'15' (0x0F)
2.447046,270,'0' (0x00),'16' (0x10)
2.44708325,271,'129' (0x81),'15' (0x0F)
2.447089625,271,'4' (0x04),'16' (0x10)
2.44713925,272,' (0x27),'15' (0x0F)
2.4471455,272,'0' (0x00),'128' (0x80)
2.447182625,273,'165' (0xA5),'15' (0x0F)
2.447189125,273,'0' (0x00),@ (0x40)
2.447223,274,'128' (0x80),'15' (0x0F)
2.447229375,274,'15' (0x0F),'15' (0x0F)
2.4472355,274,'1' (0x01),'15' (0x0F)
2.447241875,274,7 (0x37),'15' (0x0F)
2.447248125,274,'0' (0x00),'15' (0x0F)
2.4472555,274,L (0x4C),'15' (0x0F)
2.447262875,274,O (0x4F),'15' (0x0F)
2.447270125,274,: (0x3A),'15' (0x0F)
2.4472775,274,1 (0x31),'15' (0x0F)
2.44728475,274,1 (0x31),'15' (0x0F)
2.447292125,274,m (0x6D),'15' (0x0F)
2.447299375,274,' ' (0x20),'15' (0x0F)
2.44730675,274,B (0x42),'15' (0x0F)
2.447314,274,A (0x41),'15' (0x0F)
2.447321375,274,T (0x54),'15' (0x0F)
2.447328625,274,: (0x3A),'15' (0x0F)
2.447336,274,v (0x76),'15' (0x0F)
2.447374125,275,'1' (0x01),'15' (0x0F)
2.447380375,275,'0' (0x00),'4' (0x04)
2.4474175,276,'129' (0x81),'15' (0x0F)
2.447424,276,'12' (0x0C),'4' (0x04)
2.44747575,277,'1' (0x01),'15' (0x0F)
2.447482,277,'0' (0x00),'12' (0x0C)
2.447519125,278,'129' (0x81),'15' (0x0F)
2.447525625,278,'4' (0x04),'12' (0x0C)
2.447569125,279,'1' (0x01),'15' (0x0F)
2.447575375,279,'0' (0x00),'12' (0x0C)
2.447612625,280,'129' (0x81),'15' (0x0F)
2.447619,280,'0' (0x00),'12' (0x0C)
2.448303625,281,= (0x3D),'15' (0x0F)
2.448309875,281,'0' (0x00),'18' (0x12)
2.448347,282,'189' (0xBD),'15' (0x0F)
2.448353375,282,'22' (0x16),'18' (0x12)
2.448405125,283,( (0x28),'15' (0x0F)
2.448411375,283,'0' (0x00),'0' (0x00)
2.448448625,284,'165' (0xA5),'15' (0x0F)
2.448455125,284,@ (0x40),'0' (0x00)
2.44849425,285,'1' (0x01),'15' (0x0F)
2.4485005,285,'0' (0x00),'0' (0x00)
2.448537625,286,'129' (0x81),'15' (0x0F)
2.448544125,286,'16' (0x10),'0' (0x00)
2.44858025,287,' (0x27),'15' (0x0F)
2.4485865,287,'0' (0x00),'0' (0x00)
2.448623875,288,' (0x27),'15' (0x0F)
2.448630125,288,'0' (0x00),'16' (0x10)
2.448667625,289,' (0x27),'15' (0x0F)
2.44867375,289,'0' (0x00),'16' (0x10)
2.44871125,290,' (0x27),'15' (0x0F)
2.448717375,290,'0' (0x00),'144' (0x90)
2.4487585,291,$ (0x24),'15' (0x0F)
2.44876475,291,'0' (0x00),'255' (0xFF)
2.44880525,292,'1' (0x01),'15' (0x0F)
2.4488115,292,'0' (0x00),'16' (0x10)
2.448848625,293,'129' (0x81),'15' (0x0F)
2.448855125,293,'4' (0x04),'16' (0x10)
2.44890475,294,' (0x27),'15' (0x0F)
2.448910875,294,'0' (0x00),'128' (0x80)
2.448948125,295,'165' (0xA5),'15' (0x0F)
2.4489545,295,'0' (0x00),@ (0x40)
2.4489885,296,'128' (0x80),'15' (0x0F)
2.44899475,296,'15' (0x0F),'15' (0x0F)
2.449001,296,'1' (0x01),'15' (0x0F)
2.449007375,296,7 (0x37),'15' (0x0F)
2.4490135,296,'0' (0x00),'15' (0x0F)
2.449021,296,L (0x4C),'15' (0x0F)
2.449028375,296,O (0x4F),'15' (0x0F)
2.449035625,296,: (0x3A),'15' (0x0F)
2.449043,296,1 (0x31),'15' (0x0F)
2.44905025,296,2 (0x32),'15' (0x0F)
2.449057625,296,m (0x6D),'15' (0x0F)
2.449064875,296,' ' (0x20),'15' (0x0F)
2.44907225,296,B (0x42),'15' (0x0F)
2.4490795,296,A (0x41),'15' (0x0F)
2.449086875,296,T (0x54),'15' (0x0F)
2.449094125,296,: (0x3A),'15' (0x0F)
2.4491015,296,v (0x76),'15' (0x0F)
2.449139625,297,'1' (0x01),'15' (0x0F)
2.449145875,297,'0' (0x00),'4' (0x04)
2.449183,298,'129' (0x81),'15' (0x0F)
2.4491895,298,'12' (0x0C),'4' (0x04)
2.44924125,299,'1' (0x01),'15' (0x0F)
2.4492475,299,'0' (0x00),'12' (0x0C)
2.449284625,300,'129' (0x81),'15' (0x0F)
2.449291125,300,'4' (0x04),'12' (0x0C)
2.449334625,301,'1' (0x01),'15' (0x0F)
2.449340875,301,'0' (0x00),'12' (0x0C)
2.449378125,302,'129' (0x81),'15' (0x0F)
2.4493845,302,'0' (0x00),'12' (0x0C)
2.450057625,303,= (0x3D),'15' (0x0F)
2.450063875,303,'0' (0x00),'18' (0x12)
2.450101,304,'189' (0xBD),'15' (0x0F)
2.450107375,304,'22' (0x16),'18' (0x12)
2.450159125,305,( (0x28),'15' (0x0F)
2.450165375,305,'0' (0x00),'0' (0x00)
2.450202625,306,'165' (0xA5),'15' (0x0F)
2.450209125,306,@ (0x40),'0' (0x00)
2.45026025,307,'1' (0x01),'15' (0x0F)
2.450266375,307,'0' (0x00),'0' (0x00)
2.450303625,308,'129' (0x81),'15' (0x0F)
2.45031,308,'16' (0x10),'0' (0x00)
2.45034625,309,' (0x27),'15' (0x0F)
2.4503525,309,'0' (0x00),'0' (0x00)
2.450389875,310,' (0x27),'15' (0x0F)
2.450396125,310,'0' (0x00),'16' (0x10)
2.4504335,311,' (0x27),'15' (0x0F)
2.45043975,311,'0' (0x00),'16' (0x10)
2.45047725,312,' (0x27),'15' (0x0F)
2.450483375,312,'0' (0x00),'144' (0x90)
2.4505245,313,$ (0x24),'15' (0x0F)
2.45053075,313,'0' (0x00),'255' (0xFF)
2.45057125,314,'1' (0x01),'15' (0x0F)
2.4505775,314,'0' (0x00),'16' (0x10)
2.450614625,315,'129' (0x81),'15' (0x0F)
2.450621125,315,'4' (0x04),'16' (0x10)
2.450670625,316,' (0x27),'15' (0x0F)
2.450676875,316,'0' (0x00),'128' (0x80)
2.450714125,317,'165' (0xA5),'15' (0x0F)
2.4507205,317,'0' (0x00),@ (0x40)
2.450754375,318,'128' (0x80),'15' (0x0F)
2.45076075,318,'15' (0x0F),'15' (0x0F)
2.450767,318,'1' (0x01),'15' (0x0F)
2.45077325,318,7 (0x37),'15' (0x0F)
2.4507795,318,'0' (0x00),'15' (0x0F)
2.450787,318,L (0x4C),'15' (0x0F)
2.45079425,318,O (0x4F),'15' (0x0F)
2.450801625,318,: (0x3A),'15' (0x0F)
2.450808875,318,1 (0x31),'15' (0x0F)
2.45081625,318,3 (0x33),'15' (0x0F)
2.4508235,318,m (0x6D),'15' (0x0F)
2.450830875,318,' ' (0x20),'15' (0x0F)
2.450838125,318,B (0x42),'15' (0x0F)
2.4508455,318,A (0x41),'15' (0x0F)
2.45085275,318,T (0x54),'15' (0x0F)
2.450860125,318,: (0x3A),'15' (0x0F)
2.450867375,318,v (0x76),'15' (0x0F)
2.450905625,319,'1' (0x01),'15' (0x0F)
2.45091175,319,'0' (0x00),'4' (0x04)
2.450949,320,'129' (0x81),'15' (0x0F)
2.4509555,320,'12' (0x0C),'4' (0x04)
2.45100725,321,'1' (0x01),'15' (0x0F)
2.4510135,321,'0' (0x00),'12' (0x0C)
2.451050625,322,'129' (0x81),'15' (0x0F)
2.451057125,322,'4' (0x04),'12' (0x0C)
2.451100625,323,'1' (0x01),'15' (0x0F)
2.451106875,323,'0' (0x00),'12' (0x0C)
2.451144,324,'129' (0x81),'15' (0x0F)
2.4511505,324,'0' (0x00),'12' (0x0C)
2.451823875,325,= (0x3D),'15' (0x0F)
2.451830125,325,'0' (0x00),'18' (0x12)
2.45186725,326,'189' (0xBD),'15' (0x0F)
2.451873625,326,'22' (0x16),'18' (0x12)
2.451925375,327,( (0x28),'15' (0x0F)
2.451931625,327,'0' (0x00),'0' (0x00)
2.451968875,328,'165' (0xA5),'15' (0x0F)
2.451975375,328,@ (0x40),'0' (0x00)
2.4520145,329,'1' (0x01),'15' (0x0F)
2.452020625,329,'0' (0x00),'0' (0x00)
2.452057875,330,'129' (0x81),'15' (0x0F)
2.45206425,330,'16' (0x10),'0' (0x00)
2.4521005,331,' (0x27),'15' (0x0F)
2.45210675,331,'0' (0x00),'0' (0x00)
2.452144125,332,' (0x27),'15' (0x0F)
2.452150375,332,'0' (0x00),'16' (0x10)
2.45218775,333,' (0x27),'15' (0x0F)
2.452194,333,'0' (0x00),'16' (0x10)
2.45224325,334,' (0x27),'15' (0x0F)
2.4522495,334,'0' (0x00),'144' (0x90)
2.452290625,335,$ (0x24),'15' (0x0F)
2.45229675,335,'0' (0x00),'255' (0xFF)
2.45233725,336,'1' (0x01),'15' (0x0F)
2.4523435,336,'0' (0x00),'16' (0x10)
2.452380625,337,'129' (0x81),'15' (0x0F)
2.452387125,337,'4' (0x04),'16' (0x10)
2.45243675,338,' (0x27),'15' (0x0F)
2.452442875,338,'0' (0x00),'128' (0x80)
2.452480125,339,'165' (0xA5),'15' (0x0F)
2.452486625,339,'0' (0x00),@ (0x40)
2.4525205,340,'128' (0x80),'15' (0x0F)
2.45252675,340,'15' (0x0F),'15' (0x0F)
2.452533,340,'1' (0x01),'15' (0x0F)
2.452539375,340,7 (0x37),'15' (0x0F)
2.4525455,340,'0' (0x00),'15' (0x0F)
2.452553,340,L (0x4C),'15' (0x0F)
2.45256025,340,O (0x4F),'15' (0x0F)
2.452567625,340,: (0x3A),'15' (0x0F)
2.452574875,340,1 (0x31),'15' (0x0F)
2.45258225,340,4 (0x34),'15' (0x0F)
2.4525895,340,m (0x6D),'15' (0x0F)
2.452596875,340,' ' (0x20),'15' (0x0F)
2.45260425,340,B (0x42),'15' (0x0F)
2.4526115,340,A (0x41),'15' (0x0F)
2.452618875,340,T (0x54),'15' (0x0F)
2.452626125,340,: (0x3A),'15' (0x0F)
2.4526335,340,v (0x76),'15' (0x0F)
2.452671625,341,'1' (0x01),'15' (0x0F)
2.45267775,341,'0' (0x00),'4' (0x04)
2.452715,342,'129' (0x81),'15' (0x0F)
2.452721375,342,'12' (0x0C),'4' (0x04)
2.45277325,343,'1' (0x01),'15' (0x0F)
2.452779375,343,'0' (0x00),'12' (0x0C)
2.452816625,344,'129' (0x81),'15' (0x0F)
2.452823125,344,'4' (0x04),'12' (0x0C)
2.452866625,345,'1' (0x01),'15' (0x0F)
2.452872875,345,'0' (0x00),'12' (0x0C)
2.45291,346,'129' (0x81),'15' (0x0F)
2.4529165,346,'0' (0x00),'12' (0x0C)
2.453590375,347,= (0x3D),'15' (0x0F)
2.453596625,347,'0' (0x00),'18' (0x12)
2.453633625,348,'189' (0xBD),'15' (0x0F)
2.453640125,348,'22' (0x16),'18' (0x12)
2.45369175,349,( (0x28),'15' (0x0F)
2.453698,349,'0' (0x00),'0' (0x00)
2.45373525,350,'165' (0xA5),'15' (0x0F)
2.45374175,350,@ (0x40),'0' (0x00)
2.453780875,351,'1' (0x01),'15' (0x0F)
2.453787125,351,'0' (0x00),'0' (0x00)
2.45382425,352,'129' (0x81),'15' (0x0F)
2.45383075,352,'16' (0x10),'0' (0x00)
2.453866875,353,' (0x27),'15' (0x0F)
2.453873125,353,'0' (0x00),'0' (0x00)
2.4539105,354,' (0x27),'15' (0x0F)
2.45391675,354,'0' (0x00),'16' (0x10)
2.453954125,355,' (0x27),'15' (0x0F)
2.453960375,355,'0' (0x00),'16' (0x10)
2.45399775,356,' (0x27),'15' (0x0F)
2.454004,356,'0' (0x00),'144' (0x90)
2.454045125,357,$ (0x24),'15' (0x0F)
2.45405125,357,'0' (0x00),'255' (0xFF)
2.45409175,358,'1' (0x01),'15' (0x0F)
2.454098,358,'0' (0x00),'16' (0x10)
2.45413525,359,'129' (0x81),'15' (0x0F)
2.454141625,359,'4' (0x04),'16' (0x10)
2.45419125,360,' (0x27),'15' (0x0F)
2.4541975,360,'0' (0x00),'128' (0x80)
2.454246625,361,'165' (0xA5),'15' (0x0F)
2.454253125,361,'0' (0x00),@ (0x40)
2.454287,362,'128' (0x80),'15' (0x0F)
2.45429325,362,'15' (0x0F),'15' (0x0F)
2.4542995,362,'1' (0x01),'15' (0x0F)
2.454305875,362,7 (0x37),'15' (0x0F)
2.454312,362,'0' (0x00),'15' (0x0F)
2.4543195,362,L (0x4C),'15' (0x0F)
2.45432675,362,O (0x4F),'15' (0x0F)
2.454334125,362,: (0x3A),'15' (0x0F)
2.454341375,362,1 (0x31),'15' (0x0F)
2.45434875,362,5 (0x35),'15' (0x0F)
2.454356125,362,m (0x6D),'15' (0x0F)
2.454363375,362,' ' (0x20),'15' (0x0F)
2.454370625,362,B (0x42),'15' (0x0F)
2.454378,362,A (0x41),'15' (0x0F)
2.454385375,362,T (0x54),'15' (0x0F)
2.454392625,362,: (0x3A),'15' (0x0F)
2.4544,362,v (0x76),'15' (0x0F)
2.454438125,363,'1' (0x01),'15' (0x0F)
2.45444425,363,'0' (0x00),'4' (0x04)
2.4544815,364,'129' (0x81),'15' (0x0F)
2.454487875,364,'12' (0x0C),'4' (0x04)
2.45453975,365,'1' (0x01),'15' (0x0F)
2.454546,365,'0' (0x00),'12' (0x0C)
2.454583125,366,'129' (0x81),'15' (0x0F)
2.454589625,366,'4' (0x04),'12' (0x0C)
2.454633125,367,'1' (0x01),'15' (0x0F)
2.454639375,367,'0' (0x00),'12' (0x0C)
2.4546765,368,'129' (0x81),'15' (0x0F)
2.454683,368,'0' (0x00),'12' (0x0C)
2.455356,369,= (0x3D),'15' (0x0F)
2.455362125,369,'0' (0x00),'18' (0x12)
2.45539925,370,'189' (0xBD),'15' (0x0F)
2.455405625,370,'22' (0x16),'18' (0x12)
2.455457375,371,( (0x28),'15' (0x0F)
2.455463625,371,'0' (0x00),'0' (0x00)
2.455500875,372,'165' (0xA5),'15' (0x0F)
2.455507375,372,@ (0x40),'0' (0x00)
2.4555465,373,'1' (0x01),'15' (0x0F)
2.455552625,373,'0' (0x00),'0' (0x00)
2.455589875,374,'129' (0x81),'15' (0x0F)
2.45559625,374,'16' (0x10),'0' (0x00)
2.4556325,375,' (0x27),'15' (0x0F)
2.45563875,375,'0' (0x00),'0' (0x00)
2.455676125,376,' (0x27),'15' (0x0F)
2.455682375,376,'0' (0x00),'16' (0x10)
2.45571975,377,' (0x27),'15' (0x0F)
2.455726,377,'0' (0x00),'16' (0x10)
2.455763375,378,' (0x27),'15' (0x0F)
2.455769625,378,'0' (0x00),'144' (0x90)
2.45581075,379,$ (0x24),'15' (0x0F)
2.455816875,379,'0' (0x00),'255' (0xFF)
2.455857375,380,'1' (0x01),'15' (0x0F)
2.455863625,380,'0' (0x00),'16' (0x10)
2.45590075,381,'129' (0x81),'15' (0x0F)
2.45590725,381,'4' (0x04),'16' (0x10)
2.45595675,382,' (0x27),'15' (0x0F)
2.455963,382,'0' (0x00),'128' (0x80)
2.456000125,383,'165' (0xA5),'15' (0x0F)
2.456006625,383,'0' (0x00),@ (0x40)
2.4560405,384,'128' (0x80),'15' (0x0F)
2.45604675,384,'15' (0x0F),'15' (0x0F)
2.456053,384,'1' (0x01),'15' (0x0F)
2.456059375,384,7 (0x37),'15' (0x0F)
2.456065625,384,'0' (0x00),'15' (0x0F)
2.456073,384,L (0x4C),'15' (0x0F)
2.45608025,384,O (0x4F),'15' (0x0F)
2.456087625,384,: (0x3A),'15' (0x0F)
2.456094875,384,1 (0x31),'15' (0x0F)
2.45610225,384,6 (0x36),'15' (0x0F)
2.4561095,384,m (0x6D),'15' (0x0F)
2.456116875,384,' ' (0x20),'15' (0x0F)
2.456124125,384,B (0x42),'15' (0x0F)
2.4561315,384,A (0x41),'15' (0x0F)
2.45613875,384,T (0x54),'15' (0x0F)
2.456146125,384,: (0x3A),'15' (0x0F)
2.456153375,384,v (0x76),'15' (0x0F)
2.456191625,385,'1' (0x01),'15' (0x0F)
2.45619775,385,'0' (0x00),'4' (0x04)
2.456247,386,'129' (0x81),'15' (0x0F)
2.4562535,386,'12' (0x0C),'4' (0x04)
2.45630525,387,'1' (0x01),'15' (0x0F)
2.4563115,387,'0' (0x00),'12' (0x0C)
2.456348625,388,'129' (0x81),'15' (0x0F)
2.456355125,388,'4' (0x04),'12' (0x0C)
2.456398625,389,'1' (0x01),'15' (0x0F)
2.456404875,389,'0' (0x00),'12' (0x0C)
2.456442,390,'129' (0x81),'15' (0x0F)
2.4564485,390,'0' (0x00),'12' (0x0C)
2.45712075,391,= (0x3D),'15' (0x0F)
2.457126875,391,'0' (0x00),'18' (0x12)
2.457164,392,'189' (0xBD),'15' (0x0F)
2.457170375,392,'22' (0x16),'18' (0x12)
2.457222125,393,( (0x28),'15' (0x0F)
2.457228375,393,'0' (0x00),'0' (0x00)
2.457265625,394,'165' (0xA5),'15' (0x0F)
2.457272125,394,@ (0x40),'0' (0x00)
2.457311125,395,'1' (0x01),'15' (0x0F)
2.457317375,395,'0' (0x00),'0' (0x00)
2.4573545,396,'129' (0x81),'15' (0x0F)
2.457361,396,'16' (0x10),'0' (0x00)
2.45739725,397,' (0x27),'15' (0x0F)
2.457403375,397,'0' (0x00),'0' (0x00)
2.457440875,398,' (0x27),'15' (0x0F)
2.457447,398,'0' (0x00),'16' (0x10)
2.4574845,399,' (0x27),'15' (0x0F)
2.457490625,399,'0' (0x00),'16' (0x10)
2.457528125,400,' (0x27),'15' (0x0F)
2.45753425,400,'0' (0x00),'144' (0x90)
2.457575375,401,$ (0x24),'15' (0x0F)
2.457581625,401,'0' (0x00),'255' (0xFF)
2.457622,402,'1' (0x01),'15' (0x0F)
2.45762825,402,'0' (0x00),'16' (0x10)
2.457665375,403,'129' (0x81),'15' (0x0F)
2.457671875,403,'4' (0x04),'16' (0x10)
2.4577215,404,' (0x27),'15' (0x0F)
2.457727625,404,'0' (0x00),'128' (0x80)
2.457764875,405,'165' (0xA5),'15' (0x0F)
2.45777125,405,'0' (0x00),@ (0x40)
2.457805125,406,'128' (0x80),'15' (0x0F)
2.4578115,406,'15' (0x0F),'15' (0x0F)
2.45781775,406,'1' (0x01),'15' (0x0F)
2.457824,406,7 (0x37),'15' (0x0F)
2.45783025,406,'0' (0x00),'15' (0x0F)
2.45783775,406,L (0x4C),'15' (0x0F)
2.457845,406,O (0x4F),'15' (0x0F)
2.45785225,406,: (0x3A),'15' (0x0F)
2.457859625,406,1 (0x31),'15' (0x0F)
2.457866875,406,7 (0x37),'15' (0x0F)
2.45787425,406,m (0x6D),'15' (0x0F)
2.4578815,406,' ' (0x20),'15' (0x0F)
2.457888875,406,B (0x42),'15' (0x0F)
2.457896125,406,A (0x41),'15' (0x0F)
2.4579035,406,T (0x54),'15' (0x0F)
2.45791075,406,: (0x3A),'15' (0x0F)
2.457918125,406,v (0x76),'15' (0x0F)
2.45795625,407,'1' (0x01),'15' (0x0F)
2.4579625,407,'0' (0x00),'4' (0x04)
2.457999625,408,'129' (0x81),'15' (0x0F)
2.458006125,408,'12' (0x0C),'4' (0x04)
2.458057875,409,'1' (0x01),'15' (0x0F)
2.458064125,409,'0' (0x00),'12' (0x0C)
2.45810125,410,'129' (0x81),'15' (0x0F)
2.45810775,410,'4' (0x04),'12' (0x0C)
2.45815125,411,'1' (0x01),'15' (0x0F)
2.458157375,411,'0' (0x00),'12' (0x0C)
2.458194625,412,'129' (0x81),'15' (0x0F)
2.458201,412,'0' (0x00),'12' (0x0C)
2.45888575,413,= (0x3D),'15' (0x0F)
2.458892,413,'0' (0x00),'18' (0x12)
2.458929,414,'189' (0xBD),'15' (0x0F)
2.4589355,414,'22' (0x16),'18' (0x12)
2.458987125,415,( (0x28),'15' (0x0F)
2.458993375,415,'0' (0x00),'0' (0x00)
2.459030625,416,'165' (0xA5),'15' (0x0F)
2.459037125,416,@ (0x40),'0' (0x00)
2.45907625,417,'1' (0x01),'15' (0x0F)
2.459082375,417,'0' (0x00),'0' (0x00)
2.459119625,418,'129' (0x81),'15' (0x0F)
2.459126,418,'16' (0x10),'0' (0x00)
2.45916225,419,' (0x27),'15' (0x0F)
2.4591685,419,'0' (0x00),'0' (0x00)
2.459205875,420,' (0x27),'15' (0x0F)
2.459212125,420,'0' (0x00),'16' (0x10)
2.4592495,421,' (0x27),'15' (0x0F)
2.45925575,421,'0' (0x00),'16' (0x10)
2.459293125,422,' (0x27),'15' (0x0F)
2.459299375,422,'0' (0x00),'144' (0x90)
2.4593405,423,$ (0x24),'15' (0x0F)
2.459346625,423,'0' (0x00),'255' (0xFF)
2.459387125,424,'1' (0x01),'15' (0x0F)
2.459393375,424,'0' (0x00),'16' (0x10)
2.4594305,425,'129' (0x81),'15' (0x0F)
2.459437,425,'4' (0x04),'16' (0x10)
2.459486625,426,' (0x27),'15' (0x0F)
2.45949275,426,'0' (0x00),'128' (0x80)
2.45953,427,'165' (0xA5),'15' (0x0F)
2.459536375,427,'0' (0x00),@ (0x40)
2.45957025,428,'128' (0x80),'15' (0x0F)
2.459576625,428,'15' (0x0F),'15' (0x0F)
